enrollee_id,city,gender,role_id,group_id
14459,105,Male,153,17
15852,114,Male,606,93
18924,136,Female,801,90
18605,21,Female,480,96
24863,73,Male,209,35
26813,103,Male,173,77
21098,45,Female,512,102
16505,114,Male,79,4
9507,36,Male,186,30
12294,123,Female,173,83
11424,90,Male,161,27
18704,16,Male,968,47
23092,21,Male,514,39
12902,30,Male,285,36
12547,16,Male,136,38
31164,21,Female,504,70
19265,103,Male,397,33
29397,73,Male,351,92
26064,71,Male,266,75
11320,103,Female,72,45
3864,10,Male,723,58
22173,103,Female,67,99
32368,103,Male,618,103
12803,103,Female,662,99
11402,46,Female,290,6
23205,97,Male,712,93
17149,75,Male,372,36
7995,67,Male,172,69
13120,11,Male,217,11
31784,78,Female,590,50
5315,21,Male,284,86
23065,46,Male,721,4
23753,64,Male,638,20
14097,103,Female,113,66
9898,103,Male,460,45
29258,84,Male,547,34
19593,36,Female,58,95
28052,133,Male,705,64
28947,173,Male,447,55
17024,103,Female,270,20
8753,103,Female,977,44
3217,103,Female,946,60
21116,103,Male,854,75
13554,100,Male,582,80
766,103,Female,644,8
12683,21,Female,628,22
690,136,Male,16,48
5394,152,Male,667,58
12172,16,Male,56,6
13810,114,Male,668,86
17867,71,Female,426,82
25192,21,Female,882,7
7671,165,Male,572,24
21495,64,Female,29,35
6783,16,Male,922,13
148,41,Female,534,27
30754,64,Male,740,65
18576,21,Male,93,79
10986,146,Male,880,5
29926,103,Female,768,15
1760,103,Male,214,7
25067,101,Male,154,33
13055,150,Female,883,36
7824,65,Male,893,10
16410,21,Male,874,2
2504,165,Male,958,16
12494,145,Male,622,90
19088,16,Female,681,77
17749,160,Male,494,66
23174,103,Female,463,39
9427,16,Male,3,94
2822,16,Male,450,46
17868,144,Male,603,55
32277,9,Male,255,96
15002,16,Female,709,26
21858,26,Male,971,86
1715,89,Male,371,87
22738,102,Female,282,28
14463,21,Female,697,104
19906,71,Male,517,82
15435,90,Female,651,48
29887,160,Male,837,30
19720,16,Female,378,80
26678,158,Male,581,98
29412,103,Male,537,75
14017,103,Female,979,52
23324,75,Male,452,9
26725,136,Female,88,52
10111,103,Male,49,70
9060,102,Male,789,72
5533,103,Male,662,94
12422,21,Female,133,102
25111,21,Male,810,97
18639,21,Male,165,61
20110,103,Male,921,59
7127,46,Female,556,26
23509,16,Male,830,67
19748,103,Female,70,3
19837,104,Male,587,74
25873,97,Male,901,89
23276,41,Male,749,103
16356,162,Male,402,93
24501,21,Male,845,91
19513,143,Male,566,60
10812,21,Male,176,51
20353,21,Female,927,70
9963,114,Male,448,94
25929,16,Male,180,68
27081,114,Male,961,76
20195,103,Male,939,48
3362,67,Female,308,35
8470,103,Female,526,19
30460,103,Female,525,55
14509,176,Male,576,82
4010,114,Male,666,25
25780,103,Male,550,64
12267,103,Male,624,55
9126,21,Female,969,49
27812,11,Male,831,53
16296,149,Female,256,36
27341,160,Female,129,81
28022,21,Male,651,52
1980,21,Female,736,36
27618,104,Male,541,73
26480,114,Male,718,78
18876,103,Male,899,69
452,114,Male,786,36
28227,41,Female,278,8
30637,28,Male,573,98
26413,123,Male,930,28
21292,75,Female,746,81
6843,21,Male,178,92
649,21,Female,454,97
26442,19,Female,143,38
11067,103,Male,652,67
22761,136,Female,258,43
31172,21,Male,757,48
12010,64,Female,816,17
32195,76,Male,985,69
2927,21,Female,936,6
16926,114,Female,423,21
13268,160,Male,937,64
9774,103,Female,597,47
23440,67,Female,87,36
33312,44,Male,821,96
21674,70,Male,106,41
11524,105,Male,129,40
25591,21,Male,579,74
6035,114,Female,940,47
28392,28,Female,669,72
8988,19,Female,898,88
3481,102,Male,111,2
20004,16,Male,541,61
2804,16,Female,516,61
13393,136,Male,514,4
10388,75,Female,399,19
14395,103,Female,99,80
11784,21,Male,229,89
20525,21,Female,686,49
10542,16,Male,1000,55
26657,103,Female,673,33
19579,21,Male,479,53
10181,100,Male,985,82
30681,64,Male,345,68
7455,160,Male,43,51
28635,21,Female,883,55
20586,123,Male,527,55
7262,28,Female,764,95
3649,103,Male,758,57
21271,103,Male,714,43
24276,21,Male,832,5
17443,136,Male,555,82
481,1,Male,926,72
29505,160,Female,163,61
18137,16,Female,336,66
20990,136,Female,417,90
6820,73,Male,884,70
8090,61,Male,66,86
24339,16,Male,304,64
21382,102,Female,770,10
11727,21,Male,96,21
32751,160,Male,276,19
4843,67,Male,121,100
33344,19,Female,783,55
5072,160,Female,903,57
25425,21,Male,109,9
21222,103,Male,210,56
30058,136,Male,154,87
4961,145,Male,977,5
13033,16,Male,532,64
28760,103,Male,58,35
10880,16,Female,942,9
22648,114,Female,605,35
22788,104,Female,27,14
13360,21,Female,95,103
5812,21,Female,2,87
9440,118,Female,158,50
6977,61,Male,298,76
12346,21,Male,402,65
16473,71,Female,827,41
18331,21,Female,354,43
23159,11,Female,258,20
4466,21,Female,506,85
10262,103,Female,844,73
27888,67,Male,196,34
32489,103,Male,961,46
29821,118,Male,727,6
493,83,Male,465,44
20581,21,Male,674,84
24905,21,Female,411,72
20226,103,Female,835,23
32196,16,Female,446,102
8714,45,Male,618,8
26098,103,Male,421,75
17624,173,Male,996,85
28636,162,Male,357,81
24885,21,Female,297,53
6186,73,Male,951,104
8120,16,Female,244,103
19472,152,Male,202,76
15932,71,Male,635,19
712,103,Male,596,70
22093,103,Male,970,62
6906,89,Female,509,97
6279,114,Female,163,40
28013,118,Male,154,49
11117,114,Female,173,92
19401,21,Female,421,3
4846,103,Male,58,10
8662,64,Male,448,20
10458,75,Male,443,46
2945,103,Female,603,65
7905,45,Female,887,1
16278,114,Male,831,29
25539,103,Male,934,66
5253,21,Male,11,93
27928,67,Male,928,58
10643,114,Male,36,63
25505,160,Male,807,53
7022,21,Female,817,102
1468,103,Male,169,104
11333,114,Female,324,59
4529,21,Female,877,4
10178,160,Male,57,18
30689,28,Male,350,64
13947,16,Male,74,99
7569,114,Male,460,14
940,16,Male,783,75
10000,116,Male,673,40
15815,103,Male,266,39
26738,103,Male,651,73
26220,103,Male,789,82
28756,134,Female,29,94
5170,21,Male,521,18
20203,100,Male,532,86
28544,103,Female,196,10
12797,16,Male,859,37
28079,103,Male,620,94
285,103,Male,34,84
5216,21,Female,454,101
8258,28,Male,22,66
24984,21,Male,689,6
1649,103,Male,455,59
30384,23,Female,565,5
10244,40,Male,267,15
13341,145,Female,473,56
27727,142,Male,858,68
8633,16,Male,569,90
13715,16,Male,189,84
6034,162,Female,363,2
28315,21,Male,857,1
31426,103,Male,605,98
9263,61,Male,767,27
19500,64,Male,118,20
14162,90,Male,504,11
7571,103,Female,83,14
9365,65,Male,859,26
5218,103,Male,449,61
6185,103,Male,291,4
31139,103,Male,783,55
9904,160,Male,259,85
19950,16,Female,888,48
33003,16,Female,485,89
9218,48,Male,923,94
10291,1,Female,191,79
25392,103,Female,633,91
27178,173,Male,296,18
15886,103,Male,497,65
31016,149,Male,334,29
8022,21,Female,270,8
10494,114,Male,614,69
32782,21,Male,439,70
2449,173,Male,759,9
27195,103,Male,573,65
29301,16,Male,293,34
13263,103,Male,408,91
12733,114,Male,388,22
2035,103,Male,788,13
7042,71,Male,247,26
5667,21,Male,245,73
32458,11,Male,828,18
3778,36,Male,93,27
15996,103,Male,806,51
14877,23,Female,411,27
23420,90,Female,702,58
23263,103,Female,148,64
10084,10,Female,113,33
11947,21,Male,946,21
19801,24,Female,844,102
15475,61,Male,913,56
12870,16,Male,519,75
14391,21,Female,756,79
11896,103,Female,963,89
7310,167,Male,164,87
15523,16,Male,226,19
25938,16,Male,275,10
20630,61,Male,636,78
9942,37,Male,384,28
10736,21,Female,670,102
3200,40,Male,809,73
4695,104,Male,761,102
7415,104,Male,943,102
19047,71,Male,373,53
27555,160,Male,107,60
11214,16,Female,812,89
900,103,Male,757,50
4175,103,Male,265,44
31113,103,Male,960,27
12285,103,Male,527,84
32226,73,Male,844,63
2655,21,Female,694,66
4565,114,Male,881,18
16427,21,Male,876,103
6323,150,Female,457,79
1656,99,Female,638,44
13977,159,Male,172,68
19515,46,Male,440,51
25932,16,Female,711,39
31924,21,Female,835,8
33257,103,Female,911,74
23151,103,Male,544,104
10294,21,Male,891,11
25130,21,Male,831,8
31716,162,Male,682,51
28892,71,Female,781,60
15642,97,Male,863,65
12326,103,Male,187,58
26292,103,Male,88,75
25913,21,Female,766,2
10745,28,Male,261,77
5760,21,Female,316,55
3937,23,Male,338,89
26831,134,Male,253,77
12929,103,Male,371,22
31523,114,Male,710,26
10962,136,Female,484,74
16406,145,Female,963,38
31424,160,Female,909,65
414,103,Male,537,65
1740,103,Male,83,52
24802,103,Female,751,42
24890,21,Female,87,16
693,61,Male,832,57
26434,64,Male,349,100
25830,105,Male,960,63
14265,103,Female,674,97
12329,103,Male,799,51
27170,103,Male,91,76
19627,71,Male,92,97
11513,21,Male,954,62
31895,71,Male,934,100
11695,16,Female,994,18
25387,103,Female,138,39
19757,173,Male,771,6
15322,102,Male,977,41
9536,30,Male,34,50
7307,16,Male,205,78
22768,71,Female,82,59
5121,103,Female,919,73
16750,16,Male,83,57
25337,102,Male,282,50
1759,160,Female,691,77
20638,21,Male,563,62
25470,103,Female,6,8
26173,19,Male,271,100
9773,103,Male,94,1
10513,14,Male,361,32
22916,103,Male,804,87
4496,99,Female,642,76
31176,21,Male,615,73
2426,83,Female,541,43
24302,61,Male,585,14
23805,23,Male,326,104
4827,9,Male,241,69
33141,99,Male,732,88
20531,136,Male,447,80
3178,114,Male,704,96
33349,21,Male,856,33
9589,116,Male,601,27
489,106,Female,538,17
26973,136,Male,819,75
8671,53,Male,783,23
2214,16,Male,220,38
6681,21,Male,871,42
14154,103,Female,158,72
19054,103,Female,813,93
8520,36,Female,173,104
30772,180,Male,679,36
19823,78,Female,627,52
18705,23,Male,150,27
25534,103,Female,619,86
6192,65,Male,366,104
12451,136,Male,582,52
11967,37,Female,949,99
10023,103,Male,810,18
725,23,Female,360,102
25333,136,Female,26,83
2986,103,Male,361,54
24461,136,Male,810,23
18545,20,Male,408,67
6490,21,Female,333,44
9613,36,Male,284,6
12602,136,Male,384,62
23251,114,Female,119,11
32621,103,Male,122,80
8199,100,Male,218,100
24269,71,Male,317,25
30463,75,Male,812,49
19150,103,Male,135,16
25379,114,Male,917,76
19101,16,Female,631,84
23370,14,Female,959,84
26701,77,Male,235,29
28300,99,Male,768,12
4413,21,Male,452,19
24300,84,Male,779,76
25633,128,Male,889,75
22317,16,Male,53,94
32006,103,Male,515,91
5798,67,Male,785,70
31761,74,Female,745,102
17199,23,Female,539,28
13754,97,Male,533,30
1824,158,Female,333,24
1487,16,Male,175,53
12098,21,Female,63,42
3953,67,Male,933,10
32900,21,Male,473,102
17567,160,Male,888,89
11838,103,Male,37,91
689,103,Male,691,38
26864,103,Male,657,88
4499,61,Male,976,96
27811,160,Male,56,102
1636,75,Female,249,3
29944,103,Male,96,101
7072,16,Female,18,76
1872,75,Male,23,92
28420,41,Male,761,95
18339,21,Female,826,34
31567,10,Male,93,42
21317,75,Male,476,50
8691,99,Male,155,42
8683,114,Female,783,95
28400,16,Male,818,27
1841,21,Female,46,24
23507,21,Female,744,44
8307,100,Male,426,7
29934,98,Male,780,8
31027,21,Female,208,41
9939,160,Female,376,40
8543,70,Male,730,25
3416,160,Male,971,103
25770,103,Male,763,29
30121,20,Male,365,24
27826,115,Female,575,35
26052,21,Female,83,73
9155,28,Male,720,68
14795,136,Female,691,75
32722,160,Male,853,43
9698,103,Male,793,83
10105,45,Male,511,41
15301,16,Male,201,60
16500,21,Male,834,41
20604,16,Male,380,38
29237,21,Male,706,86
33317,61,Male,803,23
5774,21,Male,587,102
8005,21,Male,311,40
26437,103,Female,660,53
5293,19,Male,899,16
21595,21,Male,519,6
24950,142,Male,633,37
30305,116,Male,765,45
26150,103,Male,528,15
12480,65,Male,325,23
11409,75,Female,311,27
32772,160,Male,233,82
755,160,Male,974,93
32496,21,Female,897,17
33368,61,Female,851,86
19335,103,Female,589,83
11174,16,Male,820,91
28444,50,Female,6,10
20999,103,Female,838,69
27287,40,Male,292,29
527,103,Male,684,29
2053,67,Female,788,51
24958,13,Male,249,72
27664,16,Male,173,100
13749,114,Male,133,58
24545,128,Male,351,79
6030,114,Male,646,2
24900,21,Female,599,75
6450,75,Male,498,84
17677,16,Female,52,62
17131,103,Male,624,23
18753,61,Male,550,16
31446,103,Male,607,3
12523,71,Female,232,31
25194,10,Male,118,43
10179,103,Male,39,28
29793,103,Male,634,6
19031,16,Male,477,7
1228,136,Male,437,98
32864,16,Male,534,25
12969,103,Male,593,64
70,16,Male,695,19
30591,160,Male,135,44
14743,114,Male,324,40
11920,103,Female,185,90
5302,11,Male,559,72
15193,103,Male,93,24
12779,16,Male,996,88
5240,24,Male,3,35
26431,114,Male,127,82
32249,103,Female,402,10
10401,160,Male,454,72
2357,103,Male,328,16
11971,123,Male,676,11
3121,21,Female,939,13
20920,16,Male,148,44
10690,64,Female,1,97
8981,103,Female,63,72
29854,103,Male,731,35
13679,16,Male,454,102
27972,162,Female,115,82
21020,16,Male,158,30
28005,103,Female,466,95
32522,30,Male,355,95
23284,103,Male,516,27
29419,103,Male,143,14
4080,21,Male,788,28
17707,70,Female,883,13
28727,36,Male,341,15
22062,21,Male,748,58
15916,100,Male,212,102
12889,103,Male,961,50
1833,21,Male,95,59
11674,136,Female,704,6
13381,114,Male,789,12
6429,75,Female,605,22
2361,104,Male,997,74
22739,97,Female,967,46
17084,73,Male,880,34
25518,160,Male,637,77
27371,103,Female,584,11
31478,136,Female,531,48
12456,134,Male,651,6
27824,136,Male,340,58
12236,117,Male,811,37
31018,165,Female,859,102
27617,83,Female,157,39
32288,103,Female,748,11
10892,103,Male,142,70
9821,100,Male,241,37
25466,103,Male,114,62
32788,21,Male,470,98
25169,28,Female,360,73
7433,104,Male,642,103
19055,101,Male,748,53
9563,160,Female,242,61
4135,65,Male,90,42
2751,71,Male,813,91
27043,103,Male,303,93
2354,10,Male,629,75
21029,16,Male,273,6
6719,75,Male,751,75
2595,173,Male,104,85
23775,104,Male,551,82
11382,103,Male,83,56
2260,114,Male,770,10
6845,136,Female,257,60
20795,136,Female,556,17
22246,100,Female,10,58
25233,21,Female,772,46
35,114,Male,373,64
16348,21,Female,23,31
26639,21,Male,125,49
30145,114,Male,493,7
12246,67,Female,915,58
28262,45,Male,715,68
20340,21,Female,729,85
32748,103,Male,777,47
33158,50,Female,42,23
21741,50,Male,361,26
7157,67,Male,911,75
7158,114,Male,195,45
27867,75,Male,53,37
12705,21,Male,189,17
345,103,Male,726,82
25731,71,Male,542,5
1326,71,Female,801,38
21557,21,Male,592,37
26592,103,Female,998,24
9373,150,Male,24,30
14399,103,Male,686,36
24924,162,Female,344,54
13805,67,Male,972,18
23545,103,Male,175,89
28661,103,Female,100,1
6886,104,Female,50,3
2660,103,Male,317,57
4464,114,Male,822,74
14826,75,Female,420,63
33289,21,Male,756,104
8215,71,Male,212,98
24457,16,Male,627,16
978,103,Male,927,75
13192,12,Female,881,9
19394,16,Male,503,35
17663,114,Male,25,48
17209,21,Female,264,63
23653,100,Male,919,71
28908,103,Male,166,55
13697,94,Male,600,62
22122,73,Male,280,43
10176,103,Male,564,42
6797,114,Female,574,84
9007,103,Male,201,33
227,104,Male,400,54
2880,26,Male,206,17
4172,99,Female,297,7
16590,21,Male,352,85
2333,16,Male,855,82
22564,21,Female,954,24
3510,103,Male,427,47
29957,103,Female,746,67
5594,103,Female,409,47
7673,21,Female,620,104
3062,104,Male,668,30
12047,21,Male,896,57
21800,103,Male,436,103
116,160,Female,347,49
14906,28,Female,675,74
20510,133,Male,212,64
18280,103,Male,455,16
17446,30,Male,794,55
23173,21,Male,383,53
5325,103,Male,91,64
24197,36,Male,498,3
16924,103,Male,61,64
14803,103,Female,315,93
24517,100,Female,785,65
24399,102,Female,920,80
13559,16,Male,777,44
5442,16,Male,103,26
21535,16,Male,130,32
15997,160,Male,508,46
26096,50,Male,34,60
22486,90,Female,722,11
15401,103,Female,410,33
15739,102,Male,9,4
21556,21,Female,79,59
45,103,Male,151,98
13451,114,Female,923,82
10135,103,Male,442,70
22647,104,Male,951,25
191,103,Male,483,43
25789,103,Male,52,93
11808,103,Male,798,48
19087,160,Male,490,80
12774,41,Female,691,28
32685,116,Male,871,88
4345,160,Female,2,71
126,67,Female,381,95
10596,67,Female,559,97
13200,104,Male,613,101
7861,74,Female,245,5
1615,89,Female,171,77
31372,80,Female,503,63
6205,103,Male,536,60
10595,71,Male,46,38
6966,50,Female,434,49
5995,105,Female,280,31
26141,160,Female,985,79
17738,99,Female,664,95
4965,103,Male,504,89
30405,103,Male,821,12
10989,103,Male,712,55
32025,159,Male,721,12
3071,104,Male,450,42
26515,19,Female,669,96
1086,16,Male,748,79
22632,16,Male,145,54
334,114,Male,228,27
3176,75,Male,770,91
12993,173,Male,377,81
11100,150,Male,803,17
18192,102,Female,186,59
21723,71,Male,602,74
21616,21,Female,18,82
17427,65,Female,436,78
27426,103,Male,329,79
1231,16,Female,875,71
15610,26,Female,55,37
22328,19,Male,748,20
16687,103,Male,45,88
4339,103,Male,301,58
577,16,Male,934,58
27643,37,Male,786,63
1394,10,Male,206,101
5406,160,Female,157,102
14798,102,Male,58,70
17678,103,Male,945,66
24432,65,Male,810,48
19870,11,Female,652,27
7354,103,Male,293,49
30914,160,Female,238,84
28066,98,Male,611,40
13161,16,Male,307,34
20465,50,Male,135,39
31552,103,Female,677,25
32804,149,Male,399,30
6903,21,Female,865,30
22831,114,Male,828,17
27198,103,Male,884,94
27301,21,Male,850,59
17947,83,Male,446,6
26659,65,Male,7,6
27075,136,Male,296,36
14335,42,Male,146,75
10738,16,Male,955,89
27827,173,Male,631,10
22951,103,Male,576,41
15313,99,Female,759,34
32469,103,Male,964,54
1782,160,Male,300,48
13408,21,Female,93,47
14454,21,Male,100,66
32349,160,Male,567,102
26566,16,Male,218,96
33070,36,Male,589,32
21654,16,Male,947,5
5327,16,Male,944,43
2959,103,Male,374,63
23377,90,Male,386,50
22386,21,Male,833,86
31718,114,Male,621,80
9661,21,Male,743,99
16006,134,Female,753,80
15035,57,Male,812,95
4456,21,Female,664,81
32754,21,Male,541,28
10125,103,Female,306,29
5423,102,Male,285,59
7093,114,Female,298,68
18989,21,Male,855,42
9539,36,Male,527,12
22327,16,Male,819,39
9071,61,Male,685,5
1037,10,Male,184,52
24985,23,Male,799,88
17462,103,Male,114,70
1758,21,Female,854,100
13184,7,Male,698,74
1383,16,Female,541,93
15573,36,Male,561,51
12368,152,Male,19,80
18430,21,Male,267,47
19305,136,Male,329,91
29173,23,Male,70,67
33203,103,Female,769,40
14228,103,Male,555,57
17986,16,Female,93,46
17602,100,Male,73,48
10218,104,Male,879,42
20645,114,Male,738,25
23818,138,Male,786,99
26586,74,Female,897,34
53,16,Female,721,73
12838,57,Female,639,9
4858,33,Female,98,41
16380,21,Female,927,5
468,104,Male,512,76
8033,16,Male,334,14
21950,100,Male,112,1
16055,36,Male,235,71
2988,16,Female,902,58
30440,103,Male,530,89
8382,21,Female,999,77
24790,103,Female,595,32
32814,102,Male,614,43
6466,21,Female,268,80
12080,102,Female,119,55
28954,103,Male,67,3
722,103,Male,158,38
23282,21,Male,748,83
19337,21,Male,136,84
1996,165,Female,576,1
18890,21,Female,823,12
16643,71,Male,325,70
31825,21,Male,25,1
21695,45,Female,159,42
22041,103,Female,465,32
8912,103,Male,985,104
13540,16,Male,65,80
19569,144,Male,800,52
25147,160,Female,803,81
15069,103,Male,841,84
16726,67,Female,195,14
21519,21,Female,43,46
3462,103,Male,237,55
2475,65,Female,463,67
19708,16,Male,342,12
17848,23,Male,795,29
30082,75,Male,401,50
28720,103,Male,79,57
11928,160,Female,585,18
13815,21,Male,3,31
19388,21,Male,962,26
26846,21,Male,956,58
24346,36,Male,262,67
32287,100,Male,128,91
7017,173,Female,388,46
14617,23,Female,509,49
3629,103,Female,397,15
4604,16,Male,590,18
13585,16,Male,677,30
28919,16,Male,942,104
11546,65,Male,47,43
6807,103,Male,613,61
28649,114,Male,290,64
11493,14,Female,466,71
10358,136,Male,440,22
23195,103,Female,149,81
29470,136,Male,769,40
30654,21,Male,404,9
15933,16,Male,8,21
32185,21,Female,791,47
20364,158,Male,787,42
30929,21,Male,718,7
2680,16,Male,697,88
6791,40,Female,874,52
17458,101,Female,610,93
7206,103,Male,779,43
20122,103,Female,144,98
24257,101,Male,174,6
4389,103,Male,208,102
22384,103,Male,417,90
13134,160,Male,601,15
33092,16,Male,878,53
12244,75,Male,523,39
297,103,Female,550,38
6202,103,Female,713,67
5919,16,Female,768,67
14744,114,Male,597,76
15509,114,Male,955,29
9299,71,Male,514,100
31490,21,Male,778,44
5331,136,Male,586,53
9294,133,Female,974,58
27292,103,Female,255,34
25782,103,Male,356,1
26944,16,Male,868,32
31185,97,Male,203,47
23114,160,Female,921,29
28105,107,Male,310,10
20284,103,Female,757,98
14656,70,Female,471,104
16012,159,Male,569,42
26007,103,Male,57,73
3930,103,Male,540,84
32849,126,Male,656,44
15007,102,Male,821,27
23506,21,Male,456,90
22334,89,Female,844,37
488,103,Male,142,39
31491,159,Male,154,6
21863,46,Male,649,3
10133,103,Male,554,55
10346,103,Female,964,42
11908,103,Male,832,59
9529,103,Male,588,97
11586,176,Male,792,63
6287,134,Female,941,12
22847,100,Male,599,21
12930,73,Female,167,40
27325,16,Male,670,92
18809,103,Female,359,12
16538,65,Male,500,50
18930,103,Male,144,23
23181,100,Male,820,1
11366,70,Male,985,51
17727,103,Male,435,24
21109,103,Male,270,31
3321,16,Male,948,94
30422,59,Male,483,46
7818,114,Male,318,13
18567,28,Male,308,35
30762,21,Male,872,69
6683,21,Male,516,51
15386,21,Male,945,51
4220,103,Male,869,96
12046,21,Male,814,87
4467,21,Female,102,9
28922,104,Male,948,58
14746,149,Male,223,8
28896,104,Male,912,104
5435,99,Male,2,89
29802,103,Female,428,55
30059,21,Male,539,16
27316,103,Male,202,43
19874,103,Male,220,61
31866,160,Male,153,3
4795,103,Female,210,97
32532,114,Male,550,34
14304,73,Male,883,80
33287,21,Male,418,1
26618,155,Male,189,22
13765,114,Male,281,18
7889,23,Male,84,32
25071,67,Male,935,1
20973,16,Female,523,25
9511,72,Male,491,65
32040,160,Female,462,73
28809,103,Male,369,49
20588,79,Female,504,93
29487,103,Male,267,44
33152,21,Male,587,87
30322,16,Male,380,43
30097,114,Male,108,29
20246,16,Male,329,28
23115,21,Male,443,3
24526,21,Male,287,70
1144,103,Male,660,24
6187,67,Male,809,34
24438,21,Female,562,31
21254,160,Male,711,65
27185,103,Male,889,103
1623,103,Female,163,8
24906,123,Male,611,70
4342,99,Male,823,93
18324,11,Female,805,90
8096,173,Male,465,59
7649,158,Male,476,13
12103,116,Male,45,74
5723,64,Male,75,76
21212,103,Female,550,27
11551,102,Male,157,59
16800,21,Female,326,73
32127,16,Male,814,79
30030,62,Male,761,16
29720,23,Male,10,78
24588,7,Male,360,40
2193,21,Male,982,60
15357,103,Male,286,75
14489,136,Male,147,23
23011,103,Female,348,75
13029,160,Male,804,79
17815,16,Female,318,91
19877,114,Male,41,65
24603,16,Male,172,25
20209,16,Male,880,65
4043,103,Male,526,18
32063,114,Male,637,97
23743,21,Male,107,97
25335,103,Male,932,34
5264,100,Male,582,77
12618,11,Male,517,39
16066,103,Female,409,69
12911,173,Male,349,100
27378,16,Male,727,73
20049,103,Male,930,31
5848,102,Male,414,93
9225,16,Female,952,23
20982,83,Male,617,21
15854,16,Male,722,14
564,21,Male,3,3
26610,103,Male,670,61
33,73,Male,932,15
28424,103,Male,481,22
29443,136,Male,545,51
12950,16,Male,43,38
14498,21,Female,495,38
20590,11,Male,442,2
26820,103,Female,682,64
28428,73,Female,723,91
6565,21,Male,879,84
26331,21,Male,947,26
15792,103,Male,578,69
245,103,Male,413,62
20087,150,Male,754,90
27919,65,Male,523,89
15568,21,Female,473,82
13850,98,Male,907,21
24460,116,Male,445,10
14915,16,Male,872,58
4457,90,Male,688,66
1848,21,Male,165,70
28239,103,Male,452,87
21306,103,Male,320,101
24151,128,Male,409,91
1322,160,Male,588,104
23419,136,Male,921,52
25184,138,Female,533,1
17955,100,Male,894,7
30274,103,Female,937,8
22800,41,Male,292,55
25809,103,Male,546,33
21264,103,Male,944,33
13927,16,Female,551,95
23399,57,Male,625,40
23600,75,Male,413,103
11461,114,Male,766,87
27968,41,Female,808,15
27499,103,Male,336,100
6266,103,Male,12,61
11628,21,Male,579,52
5474,116,Male,988,54
21569,64,Female,334,27
12448,136,Male,832,46
28142,21,Male,589,67
1939,103,Female,980,100
1949,149,Male,794,34
1288,102,Male,764,70
5445,128,Female,186,99
9856,138,Male,494,10
21883,114,Male,61,82
2999,149,Female,218,45
9919,114,Male,483,22
17382,101,Male,719,66
22004,103,Male,407,36
22574,116,Male,110,16
20518,21,Male,551,12
32189,21,Male,586,92
11010,162,Male,658,22
6540,14,Female,516,7
33101,40,Male,980,47
30753,21,Male,77,25
5892,159,Male,896,34
14911,57,Male,49,11
32275,159,Male,610,48
2553,21,Female,245,51
13553,7,Female,752,72
5356,114,Male,256,100
11799,16,Female,559,9
14450,21,Female,877,23
29522,160,Male,7,40
9709,103,Male,589,98
14010,100,Female,906,36
9481,103,Female,972,81
9516,103,Male,511,95
27329,103,Male,749,98
30055,104,Male,640,30
30890,114,Male,465,45
26208,103,Male,632,12
30952,16,Male,457,61
29280,21,Male,745,3
33274,150,Female,866,84
9334,57,Male,748,63
17022,103,Male,941,41
13351,21,Male,528,88
1913,90,Male,743,65
14385,21,Male,508,59
20609,114,Female,712,64
15126,67,Male,558,54
3013,16,Male,225,40
17627,16,Male,849,46
30304,64,Male,403,87
23017,83,Male,822,21
1619,103,Female,954,64
16412,114,Male,10,72
23436,97,Male,746,86
16662,73,Female,975,61
18228,46,Male,156,62
29834,21,Male,38,81
20749,64,Male,971,7
21053,103,Male,778,12
26234,114,Female,756,91
24824,99,Female,511,102
11056,11,Male,183,79
32009,173,Male,105,59
12717,102,Male,721,96
6500,152,Female,476,78
13099,71,Male,525,65
4540,158,Male,124,22
22670,11,Male,49,81
8994,103,Female,838,70
20127,103,Male,165,57
18887,69,Male,517,37
1462,16,Male,84,43
15935,160,Female,686,26
27087,57,Male,419,85
23293,21,Female,846,7
27900,67,Male,81,30
29207,103,Female,298,9
17207,21,Male,548,83
25513,103,Male,440,21
29362,103,Male,194,38
3261,173,Male,813,25
19447,30,Female,50,101
22228,160,Female,410,30
22092,104,Female,322,37
13970,73,Female,798,64
5896,149,Male,474,91
17101,16,Male,654,69
7502,61,Male,475,16
15197,100,Female,218,101
31074,155,Female,75,36
459,114,Male,964,4
6348,103,Male,603,68
11050,138,Male,533,76
8186,21,Female,852,4
73,46,Male,605,39
12144,173,Female,44,48
11446,21,Male,903,58
22172,61,Male,771,23
4101,67,Male,977,65
30157,162,Female,34,9
16021,73,Female,770,74
11769,103,Male,226,14
26189,21,Female,214,102
32252,67,Male,944,74
10675,101,Female,264,37
22388,21,Male,38,71
18619,50,Male,850,46
1398,103,Male,178,68
9660,67,Male,207,43
30307,16,Male,540,7
16120,103,Female,900,93
28382,173,Male,898,101
29447,28,Male,681,80
26412,103,Male,552,59
9193,21,Female,976,10
13632,73,Male,9,4
5184,74,Male,411,70
1065,136,Male,296,84
9988,103,Male,306,23
15966,103,Male,82,91
26777,102,Male,440,94
1881,21,Male,554,4
9612,16,Female,756,85
19228,103,Male,128,60
27766,16,Male,846,87
21576,21,Female,610,30
26023,16,Female,235,44
32890,103,Male,418,21
21123,162,Female,482,60
18093,103,Male,794,48
27774,67,Female,80,3
7952,21,Female,754,99
27243,78,Male,977,90
21051,90,Female,658,76
30241,160,Female,295,31
29898,114,Male,887,42
24227,136,Female,490,20
12149,103,Male,108,83
