enrollee_id,relevent_experience,experience,last_new_job,company_id,training_hours,target
12285,Has relevent experience,20,0,4103,28,1.0
32226,Has relevent experience,12,2,2420,47,0.0
2655,Has relevent experience,1,1,1240,68,0.0
4565,No relevent experience,9,0,1386,31,0.0
16427,No relevent experience,6,0,1168,161,1.0
6323,Has relevent experience,3,1,3800,27,0.0
1656,No relevent experience,10,1,1795,97,0.0
13977,Has relevent experience,15,4,1392,45,0.0
19515,No relevent experience,5,0,3551,6,1.0
25932,Has relevent experience,8,1,3054,90,0.0
31924,Has relevent experience,7,1,2263,75,1.0
33257,No relevent experience,20,2,4274,54,0.0
23151,Has relevent experience,5,1,2542,52,0.0
10294,Has relevent experience,4,4,4360,4,1.0
25130,Has relevent experience,3,2,1932,61,0.0
31716,No relevent experience,2,0,3267,62,1.0
28892,Has relevent experience,4,2,2208,92,0.0
15642,Has relevent experience,20,4,3852,124,0.0
12326,Has relevent experience,20,1,1414,10,0.0
26292,Has relevent experience,20,2,3339,20,0.0
25913,Has relevent experience,9,2,2717,54,0.0
10745,Has relevent experience,9,3,3775,160,1.0
5760,Has relevent experience,5,1,3907,220,0.0
3937,Has relevent experience,10,1,3455,45,0.0
26831,No relevent experience,3,0,2987,57,1.0
12929,Has relevent experience,2,1,3819,112,0.0
31523,Has relevent experience,11,1,2239,25,0.0
10962,No relevent experience,20,4,1111,11,0.0
16406,Has relevent experience,6,1,1258,78,0.0
31424,No relevent experience,10,1,3189,82,1.0
414,Has relevent experience,20,4,3917,47,0.0
1740,Has relevent experience,18,4,1980,26,0.0
24802,Has relevent experience,18,0,2262,7,0.0
24890,No relevent experience,2,1,4189,26,0.0
693,No relevent experience,2,0,1594,18,0.0
26434,No relevent experience,3,1,2960,53,0.0
25830,Has relevent experience,20,4,1011,36,0.0
14265,Has relevent experience,3,1,2244,108,1.0
12329,Has relevent experience,20,1,3202,24,0.0
27170,No relevent experience,1,2,1579,23,1.0
19627,Has relevent experience,20,4,1767,32,0.0
11513,Has relevent experience,9,3,1844,21,0.0
31895,No relevent experience,5,1,1063,70,1.0
11695,Has relevent experience,20,4,1972,32,0.0
25387,No relevent experience,1,,1992,2,0.0
19757,Has relevent experience,20,4,3562,42,0.0
15322,Has relevent experience,20,4,4361,7,0.0
9536,Has relevent experience,9,0,4155,47,0.0
7307,Has relevent experience,20,4,1200,51,0.0
22768,Has relevent experience,20,1,1787,66,0.0
5121,No relevent experience,5,1,1794,196,0.0
16750,Has relevent experience,20,4,1488,72,0.0
25337,Has relevent experience,11,1,4058,154,0.0
1759,No relevent experience,2,1,1973,153,0.0
20638,Has relevent experience,2,1,1144,40,1.0
25470,Has relevent experience,20,3,3504,11,0.0
26173,No relevent experience,1,0,3446,51,0.0
9773,Has relevent experience,20,4,1372,94,0.0
10513,No relevent experience,2,2,2242,9,0.0
22916,No relevent experience,20,3,3699,27,0.0
4496,Has relevent experience,6,1,1774,74,0.0
31176,Has relevent experience,8,4,1085,57,0.0
2426,Has relevent experience,11,4,3583,7,0.0
24302,Has relevent experience,18,2,2763,11,0.0
23805,Has relevent experience,20,2,1047,19,0.0
4827,No relevent experience,7,0,1114,78,1.0
33141,Has relevent experience,10,2,2274,140,0.0
20531,Has relevent experience,18,4,1639,41,0.0
3178,Has relevent experience,11,4,2972,78,0.0
33349,No relevent experience,2,2,2713,20,0.0
9589,Has relevent experience,14,4,2710,19,0.0
489,Has relevent experience,20,0,1447,5,0.0
26973,Has relevent experience,5,1,1176,100,1.0
8671,Has relevent experience,5,1,3210,8,0.0
2214,Has relevent experience,20,3,1013,89,0.0
6681,Has relevent experience,7,1,2582,80,1.0
14154,No relevent experience,14,4,2067,66,1.0
19054,No relevent experience,8,1,3296,46,0.0
8520,Has relevent experience,14,2,2827,51,0.0
30772,No relevent experience,9,4,2492,24,0.0
19823,Has relevent experience,5,1,2028,37,0.0
18705,Has relevent experience,9,2,3645,100,0.0
25534,Has relevent experience,20,4,3708,140,0.0
6192,No relevent experience,4,0,3675,43,0.0
12451,Has relevent experience,5,1,2110,67,0.0
11967,No relevent experience,6,1,1935,74,0.0
10023,Has relevent experience,11,3,3615,6,0.0
725,No relevent experience,1,0,2740,47,1.0
25333,Has relevent experience,5,0,3193,15,0.0
2986,No relevent experience,20,4,1467,36,0.0
24461,Has relevent experience,6,1,3068,81,0.0
18545,Has relevent experience,4,2,3548,7,0.0
6490,Has relevent experience,1,,1429,176,1.0
9613,Has relevent experience,6,2,1835,81,0.0
12602,Has relevent experience,16,2,4351,68,0.0
23251,No relevent experience,2,,2083,42,0.0
32621,Has relevent experience,19,1,1769,44,0.0
8199,No relevent experience,3,1,2419,158,0.0
24269,Has relevent experience,19,2,2667,7,1.0
30463,Has relevent experience,20,1,2799,22,0.0
19150,Has relevent experience,20,4,3389,6,1.0
25379,No relevent experience,2,2,1326,30,1.0
19101,No relevent experience,2,0,1987,140,0.0
23370,No relevent experience,4,0,3138,17,1.0
26701,Has relevent experience,12,4,1074,106,0.0
28300,Has relevent experience,20,4,1672,117,1.0
4413,Has relevent experience,20,4,2289,31,0.0
24300,Has relevent experience,14,2,1127,20,0.0
25633,Has relevent experience,2,0,3966,7,1.0
22317,Has relevent experience,20,1,1867,5,0.0
32006,Has relevent experience,3,1,3030,52,0.0
5798,Has relevent experience,6,2,1229,6,0.0
31761,No relevent experience,6,1,2259,145,0.0
17199,Has relevent experience,11,2,2195,151,0.0
13754,Has relevent experience,7,1,4368,69,0.0
1824,No relevent experience,5,0,3087,100,0.0
1487,Has relevent experience,3,3,3838,15,0.0
12098,No relevent experience,1,0,3846,10,0.0
3953,Has relevent experience,12,1,2402,42,0.0
32900,Has relevent experience,3,2,2390,55,1.0
17567,Has relevent experience,14,1,4017,172,0.0
11838,Has relevent experience,10,2,1180,16,0.0
689,Has relevent experience,10,4,3608,27,1.0
26864,No relevent experience,6,1,1431,34,0.0
4499,No relevent experience,20,2,1365,70,0.0
27811,Has relevent experience,14,4,2403,136,0.0
1636,No relevent experience,7,0,1556,72,1.0
29944,No relevent experience,3,1,3307,52,1.0
7072,Has relevent experience,6,4,2635,167,0.0
1872,Has relevent experience,11,1,2738,46,0.0
28420,Has relevent experience,20,3,3733,98,0.0
18339,Has relevent experience,3,1,2344,80,1.0
31567,Has relevent experience,20,4,1362,22,0.0
21317,Has relevent experience,14,4,3053,41,0.0
8691,Has relevent experience,20,4,3840,4,0.0
8683,Has relevent experience,20,4,3005,62,0.0
28400,Has relevent experience,6,4,2374,166,1.0
1841,Has relevent experience,5,2,1095,61,1.0
23507,Has relevent experience,3,1,1513,9,1.0
8307,No relevent experience,20,4,2413,21,0.0
29934,No relevent experience,3,1,1101,23,0.0
31027,Has relevent experience,19,4,3483,19,1.0
9939,Has relevent experience,19,4,3652,56,1.0
8543,No relevent experience,6,0,2142,23,1.0
3416,Has relevent experience,7,2,3116,112,0.0
25770,Has relevent experience,7,0,4339,82,0.0
30121,No relevent experience,2,0,3965,94,0.0
27826,Has relevent experience,9,4,3639,36,0.0
26052,Has relevent experience,1,1,3620,7,0.0
9155,Has relevent experience,8,3,3513,6,0.0
14795,Has relevent experience,8,1,3640,162,0.0
32722,Has relevent experience,9,4,4006,42,0.0
9698,Has relevent experience,10,4,3958,143,0.0
10105,Has relevent experience,9,2,4109,8,1.0
15301,Has relevent experience,19,2,3669,192,0.0
16500,Has relevent experience,4,1,1622,84,1.0
20604,Has relevent experience,20,4,1222,142,0.0
29237,Has relevent experience,6,1,1405,78,0.0
33317,No relevent experience,2,2,3864,258,0.0
5774,Has relevent experience,9,4,1762,11,0.0
8005,Has relevent experience,5,2,1505,35,1.0
26437,Has relevent experience,6,1,3472,139,1.0
5293,No relevent experience,6,0,3434,151,1.0
21595,Has relevent experience,10,4,1145,98,0.0
24950,No relevent experience,2,1,1196,103,0.0
30305,Has relevent experience,20,4,3074,68,0.0
26150,No relevent experience,6,0,2261,1,1.0
12480,Has relevent experience,20,1,1518,170,0.0
11409,No relevent experience,20,4,2987,21,0.0
32772,No relevent experience,11,1,3340,61,1.0
755,Has relevent experience,5,1,3434,25,1.0
32496,No relevent experience,1,0,2762,45,1.0
33368,Has relevent experience,14,3,1167,154,0.0
19335,Has relevent experience,20,1,4056,35,0.0
11174,Has relevent experience,6,1,2649,78,0.0
28444,Has relevent experience,20,4,3288,15,0.0
20999,No relevent experience,10,2,4221,106,0.0
27287,Has relevent experience,10,2,3931,35,0.0
527,Has relevent experience,11,1,3206,32,0.0
2053,No relevent experience,13,4,2765,51,0.0
24958,No relevent experience,20,1,1311,139,0.0
27664,Has relevent experience,9,1,2860,18,0.0
13749,Has relevent experience,20,4,3784,26,1.0
24545,Has relevent experience,3,1,1225,96,0.0
6030,No relevent experience,5,0,1539,17,0.0
24900,No relevent experience,1,0,4371,55,0.0
6450,Has relevent experience,10,3,4250,68,0.0
17677,Has relevent experience,3,1,2484,55,0.0
17131,No relevent experience,5,0,3061,144,0.0
18753,Has relevent experience,20,4,3900,72,0.0
31446,Has relevent experience,20,4,1151,98,0.0
12523,Has relevent experience,11,1,1187,111,0.0
25194,Has relevent experience,10,4,2880,20,0.0
10179,Has relevent experience,20,4,1225,14,0.0
29793,Has relevent experience,18,1,3132,48,0.0
19031,Has relevent experience,19,2,3454,11,0.0
1228,Has relevent experience,18,4,2178,91,0.0
32864,No relevent experience,1,1,2760,90,1.0
12969,Has relevent experience,11,3,3706,37,0.0
70,Has relevent experience,9,1,3893,36,0.0
30591,Has relevent experience,20,1,4165,152,1.0
14743,Has relevent experience,16,2,1126,19,0.0
11920,Has relevent experience,13,1,3051,24,0.0
5302,Has relevent experience,4,2,2978,23,1.0
15193,Has relevent experience,18,1,1781,147,1.0
12779,Has relevent experience,14,4,1472,34,0.0
5240,Has relevent experience,13,2,1015,25,0.0
26431,Has relevent experience,17,4,4062,90,0.0
32249,No relevent experience,6,1,2554,18,1.0
10401,No relevent experience,9,1,2710,51,1.0
2357,Has relevent experience,3,1,1698,64,0.0
11971,Has relevent experience,12,1,2063,41,0.0
3121,Has relevent experience,1,1,4264,40,1.0
20920,Has relevent experience,10,4,1000,216,0.0
10690,Has relevent experience,13,4,2874,28,1.0
8981,Has relevent experience,6,2,2764,96,1.0
29854,Has relevent experience,20,4,4229,75,0.0
13679,Has relevent experience,12,1,1846,206,0.0
27972,Has relevent experience,10,2,1915,90,0.0
21020,Has relevent experience,20,4,1429,134,0.0
28005,Has relevent experience,8,1,2623,134,0.0
32522,Has relevent experience,10,4,3388,24,0.0
23284,No relevent experience,4,3,4148,60,1.0
29419,Has relevent experience,15,2,4017,244,0.0
4080,Has relevent experience,11,1,2079,10,1.0
17707,Has relevent experience,15,2,4097,44,0.0
28727,No relevent experience,9,1,1326,28,0.0
22062,Has relevent experience,9,2,2647,94,1.0
15916,Has relevent experience,10,2,2714,88,0.0
12889,Has relevent experience,10,4,2853,67,1.0
1833,Has relevent experience,2,1,1948,131,0.0
11674,No relevent experience,6,0,1292,12,0.0
13381,Has relevent experience,9,4,4190,95,1.0
6429,Has relevent experience,11,4,2138,105,0.0
2361,Has relevent experience,20,1,2363,140,0.0
22739,No relevent experience,4,,1903,53,0.0
17084,Has relevent experience,6,2,4115,32,0.0
25518,Has relevent experience,7,4,3345,24,0.0
27371,No relevent experience,10,2,4011,87,1.0
31478,Has relevent experience,6,2,4339,63,0.0
12456,No relevent experience,1,,2390,50,1.0
27824,Has relevent experience,7,4,1693,29,0.0
12236,No relevent experience,4,0,3923,21,0.0
31018,Has relevent experience,13,4,1902,47,1.0
27617,Has relevent experience,20,0,3180,90,0.0
32288,Has relevent experience,9,4,3034,56,0.0
10892,No relevent experience,8,3,1752,28,0.0
9821,No relevent experience,4,0,2228,22,0.0
25466,Has relevent experience,20,2,3975,22,0.0
32788,No relevent experience,3,1,1375,97,0.0
25169,No relevent experience,2,2,4271,136,0.0
7433,Has relevent experience,20,2,4083,198,0.0
19055,No relevent experience,1,,1685,78,0.0
9563,Has relevent experience,4,1,1795,8,0.0
4135,Has relevent experience,10,4,3878,117,1.0
2751,No relevent experience,4,0,2503,44,1.0
27043,Has relevent experience,20,4,4052,33,0.0
2354,No relevent experience,9,4,1547,210,0.0
21029,Has relevent experience,20,4,1746,22,0.0
6719,No relevent experience,4,0,1577,27,0.0
2595,Has relevent experience,3,1,1925,16,0.0
23775,No relevent experience,3,0,4250,142,0.0
11382,Has relevent experience,10,2,1038,7,0.0
2260,Has relevent experience,20,1,3532,222,0.0
6845,Has relevent experience,6,1,3030,64,0.0
20795,Has relevent experience,20,2,3317,52,0.0
22246,Has relevent experience,20,1,4311,37,0.0
25233,Has relevent experience,1,0,4320,118,1.0
35,Has relevent experience,9,1,3729,15,0.0
16348,No relevent experience,1,,1838,54,0.0
26639,Has relevent experience,3,1,2980,13,0.0
30145,No relevent experience,6,1,1094,37,0.0
12246,Has relevent experience,20,4,2439,7,0.0
28262,Has relevent experience,7,1,3539,37,0.0
20340,Has relevent experience,11,1,2425,10,0.0
32748,Has relevent experience,16,4,3635,28,0.0
33158,Has relevent experience,20,4,2834,31,0.0
21741,Has relevent experience,18,2,2685,322,0.0
7157,Has relevent experience,18,4,3505,110,0.0
7158,No relevent experience,14,4,2794,91,0.0
27867,Has relevent experience,20,4,4233,66,0.0
12705,Has relevent experience,14,4,2669,182,0.0
345,Has relevent experience,6,2,2384,15,0.0
25731,No relevent experience,3,1,3912,15,0.0
1326,Has relevent experience,4,1,1015,39,0.0
21557,Has relevent experience,7,1,3291,109,0.0
26592,Has relevent experience,4,4,2864,56,0.0
9373,Has relevent experience,2,1,1081,85,0.0
14399,No relevent experience,17,4,2490,14,0.0
24924,Has relevent experience,8,1,2637,59,0.0
13805,Has relevent experience,4,1,2019,236,0.0
23545,No relevent experience,3,0,3387,52,0.0
28661,Has relevent experience,20,1,2091,64,0.0
6886,No relevent experience,10,4,2877,29,0.0
2660,Has relevent experience,20,4,1979,6,0.0
4464,No relevent experience,9,2,1715,74,0.0
14826,Has relevent experience,5,,1092,22,0.0
33289,Has relevent experience,10,3,3145,18,0.0
8215,Has relevent experience,14,3,4199,20,0.0
24457,No relevent experience,16,2,2690,15,0.0
978,Has relevent experience,20,4,2512,24,0.0
13192,No relevent experience,1,1,3354,165,1.0
19394,No relevent experience,20,0,1902,6,0.0
17663,Has relevent experience,4,1,2739,65,0.0
17209,No relevent experience,1,0,4096,157,0.0
23653,No relevent experience,14,0,2248,35,0.0
28908,Has relevent experience,16,3,2361,250,0.0
13697,Has relevent experience,20,0,2512,55,0.0
22122,Has relevent experience,16,1,2991,12,0.0
10176,Has relevent experience,20,1,2918,18,0.0
6797,Has relevent experience,10,4,2240,98,0.0
9007,No relevent experience,7,1,2218,167,0.0
227,Has relevent experience,9,2,3947,45,0.0
2880,Has relevent experience,12,1,1199,2,0.0
4172,Has relevent experience,5,1,1457,22,0.0
16590,Has relevent experience,3,1,3211,290,1.0
2333,No relevent experience,1,1,4289,106,0.0
22564,Has relevent experience,3,1,2202,90,0.0
3510,Has relevent experience,8,1,3264,22,0.0
29957,Has relevent experience,5,3,2428,107,0.0
5594,Has relevent experience,11,3,3698,3,0.0
7673,Has relevent experience,14,4,4206,17,0.0
3062,Has relevent experience,20,1,3453,57,0.0
12047,No relevent experience,10,0,3163,106,1.0
21800,Has relevent experience,7,4,1809,7,0.0
116,Has relevent experience,5,1,2285,30,0.0
14906,Has relevent experience,4,1,3742,38,0.0
20510,Has relevent experience,18,1,2621,38,0.0
18280,Has relevent experience,20,4,2190,11,0.0
17446,Has relevent experience,11,1,1268,30,0.0
23173,Has relevent experience,3,1,2212,100,0.0
5325,Has relevent experience,5,4,3626,3,0.0
24197,Has relevent experience,16,4,1207,26,0.0
16924,Has relevent experience,7,3,1676,21,0.0
14803,Has relevent experience,4,2,4273,18,0.0
24517,Has relevent experience,20,2,3785,3,0.0
24399,Has relevent experience,13,1,3650,107,0.0
13559,Has relevent experience,8,3,4103,17,0.0
5442,Has relevent experience,20,1,3000,180,0.0
21535,Has relevent experience,5,2,1708,25,0.0
15997,Has relevent experience,8,4,3802,110,0.0
26096,Has relevent experience,20,1,3635,9,0.0
22486,Has relevent experience,8,0,3100,210,0.0
15401,No relevent experience,6,1,2321,204,1.0
15739,No relevent experience,1,1,2627,45,0.0
21556,Has relevent experience,11,1,3435,51,1.0
45,Has relevent experience,20,4,1688,26,0.0
13451,Has relevent experience,7,4,1167,19,0.0
10135,Has relevent experience,20,4,2593,314,1.0
22647,No relevent experience,14,1,2144,26,0.0
191,Has relevent experience,16,4,2619,48,0.0
25789,Has relevent experience,20,2,1121,19,0.0
11808,No relevent experience,5,3,4029,22,0.0
19087,Has relevent experience,10,2,3785,61,0.0
12774,No relevent experience,18,4,1392,12,0.0
32685,Has relevent experience,7,1,4068,61,1.0
4345,No relevent experience,20,2,3503,11,1.0
126,Has relevent experience,3,1,3460,163,0.0
10596,Has relevent experience,5,1,1751,30,0.0
13200,No relevent experience,7,4,3162,148,1.0
7861,Has relevent experience,7,3,3857,26,1.0
1615,No relevent experience,1,0,2337,72,0.0
31372,No relevent experience,19,,3277,15,0.0
6205,Has relevent experience,13,4,1186,8,0.0
10595,Has relevent experience,20,4,2908,25,0.0
6966,Has relevent experience,13,4,2591,12,0.0
5995,Has relevent experience,20,2,4205,84,0.0
26141,Has relevent experience,10,4,4255,100,0.0
17738,No relevent experience,5,1,2215,18,1.0
4965,Has relevent experience,20,4,2169,48,0.0
30405,Has relevent experience,20,4,3695,126,0.0
10989,Has relevent experience,20,4,3554,110,0.0
32025,Has relevent experience,9,4,1919,24,0.0
3071,Has relevent experience,7,4,3724,23,0.0
26515,No relevent experience,3,1,2601,28,1.0
1086,Has relevent experience,12,1,2434,122,0.0
22632,Has relevent experience,20,4,2900,11,0.0
334,Has relevent experience,4,1,2403,45,0.0
3176,Has relevent experience,20,4,3621,7,0.0
12993,Has relevent experience,19,1,3038,17,0.0
11100,Has relevent experience,20,4,3674,20,0.0
18192,Has relevent experience,7,1,2251,35,0.0
21723,Has relevent experience,11,1,3949,22,0.0
21616,Has relevent experience,12,4,1780,25,1.0
17427,Has relevent experience,8,1,1925,102,0.0
27426,No relevent experience,3,1,3229,184,1.0
1231,Has relevent experience,14,1,3441,51,0.0
15610,No relevent experience,4,0,3932,272,0.0
22328,No relevent experience,6,1,1514,110,0.0
16687,No relevent experience,15,4,2227,18,1.0
4339,Has relevent experience,20,1,4102,6,0.0
577,Has relevent experience,10,2,2820,29,0.0
27643,Has relevent experience,13,1,2001,29,0.0
1394,No relevent experience,7,4,3807,22,0.0
5406,Has relevent experience,6,0,4255,34,0.0
14798,Has relevent experience,14,1,1661,21,0.0
17678,Has relevent experience,20,4,3900,198,1.0
24432,Has relevent experience,4,1,2095,26,0.0
19870,Has relevent experience,3,1,2004,268,1.0
7354,Has relevent experience,20,4,2915,8,0.0
30914,Has relevent experience,6,1,3007,21,0.0
28066,Has relevent experience,15,1,2301,116,0.0
13161,Has relevent experience,7,1,3960,52,0.0
20465,Has relevent experience,7,2,1613,30,0.0
31552,Has relevent experience,8,2,4334,8,0.0
32804,Has relevent experience,12,1,3950,84,0.0
6903,Has relevent experience,4,3,3576,18,0.0
22831,Has relevent experience,17,3,3827,59,0.0
27198,Has relevent experience,15,1,3776,112,0.0
27301,No relevent experience,10,4,1372,49,1.0
17947,Has relevent experience,10,4,4200,23,0.0
26659,Has relevent experience,11,2,3142,70,0.0
27075,Has relevent experience,5,2,1247,9,0.0
14335,No relevent experience,5,2,1115,100,1.0
10738,Has relevent experience,20,1,3048,5,0.0
27827,Has relevent experience,3,1,4281,19,1.0
22951,Has relevent experience,4,2,4060,20,0.0
15313,Has relevent experience,20,4,3064,19,0.0
32469,No relevent experience,16,3,1249,30,0.0
1782,Has relevent experience,20,4,2944,20,0.0
13408,Has relevent experience,6,1,1428,26,0.0
14454,No relevent experience,1,1,1004,64,0.0
32349,Has relevent experience,20,4,1341,61,0.0
26566,Has relevent experience,14,1,3431,9,0.0
33070,No relevent experience,20,4,3166,78,0.0
21654,Has relevent experience,4,1,1472,87,0.0
5327,Has relevent experience,18,2,2244,17,0.0
2959,Has relevent experience,20,1,1936,76,0.0
23377,Has relevent experience,20,3,2218,24,0.0
22386,No relevent experience,18,0,2578,72,1.0
31718,Has relevent experience,20,4,3718,40,0.0
9661,Has relevent experience,11,1,1488,51,0.0
16006,No relevent experience,9,2,2705,250,0.0
15035,Has relevent experience,9,1,2712,66,0.0
4456,No relevent experience,10,1,1001,32,1.0
32754,Has relevent experience,5,4,3992,160,1.0
10125,Has relevent experience,2,1,2543,7,0.0
5423,Has relevent experience,20,1,3939,25,1.0
7093,Has relevent experience,20,3,3957,78,0.0
18989,No relevent experience,3,0,1460,62,0.0
9539,Has relevent experience,16,1,1502,37,0.0
22327,No relevent experience,1,1,1227,46,0.0
9071,Has relevent experience,9,1,3807,17,0.0
1037,Has relevent experience,19,2,2480,14,0.0
24985,Has relevent experience,15,1,2554,154,0.0
17462,Has relevent experience,20,4,1583,20,0.0
1758,No relevent experience,3,0,3647,30,0.0
13184,Has relevent experience,6,1,3326,54,0.0
1383,Has relevent experience,20,4,1925,96,0.0
15573,Has relevent experience,14,1,1046,13,0.0
12368,Has relevent experience,20,4,3930,106,0.0
18430,Has relevent experience,10,1,2060,316,1.0
19305,No relevent experience,4,1,3103,11,0.0
29173,Has relevent experience,4,1,1145,92,0.0
33203,Has relevent experience,12,4,1257,40,0.0
14228,Has relevent experience,4,1,3053,4,0.0
17986,Has relevent experience,6,1,3862,86,0.0
17602,Has relevent experience,5,1,2587,65,0.0
10218,Has relevent experience,20,1,3722,12,0.0
20645,Has relevent experience,13,4,2454,52,0.0
23818,Has relevent experience,20,3,3681,48,0.0
26586,Has relevent experience,7,3,2843,10,0.0
53,No relevent experience,7,0,1257,33,0.0
12838,Has relevent experience,6,2,2957,44,0.0
4858,No relevent experience,2,1,3921,23,1.0
16380,Has relevent experience,1,4,1401,18,1.0
468,Has relevent experience,6,2,1610,100,0.0
8033,No relevent experience,4,1,3464,126,1.0
21950,Has relevent experience,17,1,1580,45,1.0
16055,Has relevent experience,10,1,3381,127,0.0
2988,Has relevent experience,2,1,3281,8,0.0
30440,Has relevent experience,2,1,3608,24,0.0
8382,Has relevent experience,9,4,1402,6,0.0
24790,Has relevent experience,20,4,2205,42,1.0
32814,Has relevent experience,15,3,4005,22,0.0
6466,No relevent experience,2,1,3549,39,0.0
12080,No relevent experience,7,0,2735,11,1.0
28954,No relevent experience,1,1,2883,39,1.0
722,Has relevent experience,18,4,3028,157,0.0
23282,No relevent experience,1,0,2365,9,1.0
19337,Has relevent experience,5,2,3294,46,1.0
1996,Has relevent experience,7,1,1711,96,1.0
18890,No relevent experience,1,1,1405,78,1.0
16643,Has relevent experience,15,1,2255,82,0.0
31825,Has relevent experience,11,3,1426,34,0.0
21695,No relevent experience,4,2,2878,86,1.0
22041,Has relevent experience,20,4,3725,22,0.0
8912,Has relevent experience,7,4,4186,73,0.0
13540,Has relevent experience,8,4,1136,100,0.0
19569,Has relevent experience,4,1,2701,6,1.0
25147,Has relevent experience,4,3,4146,84,0.0
15069,Has relevent experience,19,1,4150,7,1.0
16726,No relevent experience,14,2,1753,84,1.0
21519,Has relevent experience,5,,2473,55,0.0
3462,No relevent experience,4,1,4017,7,1.0
2475,Has relevent experience,8,1,3950,4,0.0
19708,No relevent experience,3,1,1499,157,0.0
17848,Has relevent experience,8,1,1056,61,0.0
30082,Has relevent experience,8,4,1121,43,1.0
28720,Has relevent experience,2,1,2476,332,0.0
11928,Has relevent experience,4,1,2623,34,0.0
13815,Has relevent experience,4,0,4077,68,1.0
19388,No relevent experience,2,0,3286,24,1.0
26846,Has relevent experience,7,1,1663,25,1.0
24346,No relevent experience,1,0,3543,25,0.0
32287,No relevent experience,6,0,3092,61,0.0
7017,Has relevent experience,20,,2761,28,0.0
14617,Has relevent experience,20,1,2633,17,0.0
3629,Has relevent experience,6,2,3950,66,0.0
4604,Has relevent experience,12,1,3727,20,0.0
13585,Has relevent experience,16,4,2113,35,0.0
28919,Has relevent experience,20,4,1338,66,0.0
11546,Has relevent experience,6,2,3748,40,0.0
6807,No relevent experience,4,0,3110,47,0.0
28649,Has relevent experience,15,4,2884,95,0.0
11493,No relevent experience,2,0,1241,6,0.0
10358,No relevent experience,6,1,1417,10,1.0
23195,Has relevent experience,10,4,2704,124,0.0
29470,No relevent experience,5,1,3419,210,0.0
30654,Has relevent experience,3,1,2576,10,1.0
15933,No relevent experience,5,1,3987,77,0.0
32185,No relevent experience,5,1,3849,168,1.0
20364,Has relevent experience,3,1,2158,9,0.0
30929,Has relevent experience,5,1,2847,88,1.0
2680,Has relevent experience,2,1,2148,56,0.0
6791,Has relevent experience,9,1,3672,155,0.0
17458,No relevent experience,4,1,3805,46,1.0
7206,Has relevent experience,20,4,1494,32,1.0
20122,Has relevent experience,10,1,3421,23,1.0
24257,Has relevent experience,3,4,1282,67,1.0
4389,No relevent experience,8,1,3748,11,0.0
22384,Has relevent experience,1,1,1839,73,0.0
13134,Has relevent experience,20,1,3325,46,0.0
33092,No relevent experience,6,0,2702,84,0.0
12244,Has relevent experience,20,1,2595,51,1.0
297,Has relevent experience,7,4,1581,135,0.0
6202,No relevent experience,4,,2748,138,0.0
5919,Has relevent experience,3,2,1265,139,1.0
14744,Has relevent experience,11,1,4003,77,0.0
15509,Has relevent experience,10,4,3191,46,0.0
9299,Has relevent experience,3,1,1567,36,0.0
31490,Has relevent experience,6,1,2881,101,0.0
5331,Has relevent experience,20,4,2898,22,0.0
9294,Has relevent experience,10,1,2161,7,0.0
27292,No relevent experience,3,1,2943,23,0.0
25782,No relevent experience,3,1,1294,58,0.0
26944,Has relevent experience,20,1,1901,102,1.0
31185,No relevent experience,3,3,1161,79,1.0
23114,Has relevent experience,20,2,3790,92,0.0
28105,Has relevent experience,6,1,1781,19,0.0
20284,Has relevent experience,20,2,3487,54,0.0
14656,Has relevent experience,4,1,3881,11,1.0
16012,Has relevent experience,18,1,1719,28,0.0
26007,No relevent experience,6,1,3194,19,0.0
3930,Has relevent experience,6,2,1137,24,0.0
32849,No relevent experience,10,4,1382,35,1.0
15007,Has relevent experience,20,4,1000,12,0.0
23506,No relevent experience,2,1,3813,57,1.0
22334,No relevent experience,6,1,1401,4,0.0
488,Has relevent experience,8,3,3972,32,0.0
31491,No relevent experience,5,2,1916,94,0.0
21863,Has relevent experience,10,4,1812,97,0.0
10133,Has relevent experience,6,2,3233,74,0.0
10346,Has relevent experience,20,1,3784,32,0.0
11908,Has relevent experience,20,3,2373,110,1.0
9529,Has relevent experience,4,0,1295,98,1.0
11586,No relevent experience,2,1,2387,104,0.0
6287,No relevent experience,1,0,2124,23,0.0
22847,No relevent experience,10,1,2964,160,0.0
12930,Has relevent experience,17,4,3712,83,1.0
27325,No relevent experience,1,1,1024,34,0.0
18809,Has relevent experience,20,4,3081,20,1.0
16538,Has relevent experience,11,2,1592,32,0.0
18930,Has relevent experience,7,1,3960,17,0.0
23181,No relevent experience,3,0,3355,25,1.0
11366,Has relevent experience,4,2,1533,124,0.0
17727,Has relevent experience,20,4,1458,48,0.0
21109,Has relevent experience,11,4,2381,152,0.0
3321,Has relevent experience,20,4,2976,8,0.0
30422,Has relevent experience,20,1,3618,44,0.0
7818,Has relevent experience,20,4,1486,78,0.0
18567,No relevent experience,3,1,1640,41,0.0
30762,Has relevent experience,1,1,3070,182,1.0
6683,Has relevent experience,10,4,4030,8,0.0
15386,No relevent experience,1,2,4064,43,0.0
4220,Has relevent experience,6,4,2784,23,1.0
12046,No relevent experience,2,0,1453,102,1.0
4467,Has relevent experience,5,1,2313,91,1.0
28922,Has relevent experience,9,4,1026,7,0.0
14746,Has relevent experience,11,1,2340,56,0.0
